Date,202001,202002,202003,202004,202005,202006,202007,202008,202009,202010,202011,202012,202013,202014,202015,202016,202017,202018,202019,202020,202021,202022,202023,202024,202025,202026,202027,202028,202029,202030,202031,202032,202033,202034,202035,202036,202037,202038,202039,202040,202041,202042,202043,202044,202045,202046,202047,202048,202049,202050,202051,202052,202053
202018,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,136080,60480,272160,136080,241920,211681,302400,317520,347760,362880,378000,408240,181440,453600,453600,498960,514080,559440,559440,574560,559440,635040,574560,635040,635040,635040,635040,635040,635040,619920,635040,635040,635040,635040,635040,0
202019,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,60480,120960,120960,181440,166321,211680,211680,196560,151200,196560,241920,136080,226800,347040,362160,362160,377280,424520,409400,424520,439640,454760,487880,503000,518120,503000,574610,619970,544370,695570,710987,726107,574907,0,0
202020,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75600,120960,196560,166321,211680,211680,196560,166320,196560,226800,136080,241920,386352,362160,362160,377280,424520,409400,424520,439640,454760,487880,503000,518120,503000,574610,619970,544370,695570,710987,726107,574907,0,0
202021,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105840,272160,136081,211680,211680,196560,166320,196560,226800,136080,281232,347040,362160,362160,377280,424520,409400,424520,439640,454760,487880,503000,518120,503000,574610,619970,544370,695570,710987,726107,574907,0,0
202022,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,362880,15121,211680,211680,196560,166320,196560,226800,136080,281232,347040,362160,362160,377280,424520,409400,424520,439640,454760,487880,503000,518120,503000,574610,619970,544370,695570,710987,726107,574907,0,0
202023,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,151200,211680,241920,196560,196560,226800,136080,281232,347040,362160,362160,377280,424520,409400,424520,439640,454760,487880,503000,518120,503000,574610,619970,544370,695570,710987,726107,574907,0,0
202024,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90720,211680,241920,272160,302400,302400,317520,381024,378000,408240,393120,181440,453600,483840,529200,544320,514080,559440,604800,589680,619920,635040,635040,529200,680400,665280,680400,665280,166320,0
202025,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211680,241920,272160,302400,302400,317520,381024,378000,408240,393120,181440,453600,483840,529200,544320,514080,559440,604800,589680,619920,635040,635040,529200,680400,665280,680400,665280,166320,0
202026,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,166314,211680,272160,302400,302400,317520,381024,378000,408240,393120,226800,453600,483840,529200,544320,514080,559440,604800,589680,619920,635040,635040,529200,680400,665280,680400,665280,317520,0
202027,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,272160,302400,302400,317520,381024,378000,408240,393120,226800,453600,483840,529200,544320,514080,559440,604800,589680,619920,635040,635040,529200,680400,665280,680400,665280,317520,0
202028,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,181440,347760,347760,371952,378000,408240,393120,226800,453600,483840,529200,544320,514080,544320,544320,544320,514080,483840,483840,483840,378000,544320,544320,544320,151200,0
202029,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-83538,347760,347760,374452,378000,408240,393120,226800,453600,483840,529200,544320,514080,544320,544320,544320,514080,483840,483840,483840,378000,544320,544320,544320,151200,0
202030,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,181440,347760,395620,326592,287280,317520,317520,347760,347760,423360,423360,362880,438480,468720,468720,438480,302400,423360,334993,378000,393120,393120,272160,0,0
202031,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241920,395620,326592,287280,317520,317520,347760,347760,423360,423360,362880,438480,468720,468720,438480,302400,423360,334993,378000,393120,393120,272160,0,0
202032,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,347760,287280,311472,317520,332640,347760,423360,423360,362880,438480,468720,468720,438480,302400,423360,334993,378000,393120,393120,272160,0,0
202033,29862,128520,120960,120960,105840,74844,75600,150599,120960,119826,61992,98280,115975,70686,45360,90720,117180,57456,146219,75351,105327,332262,30240,90339,211674,136080,181440,-53298,257040,241481,90720,241920,226800,235872,196560,272160,257040,272160,287280,317520,317520,332640,378000,347760,241920,226800,199849,257040,317520,287280,272160,0,0
