Plan Date,Date,QTY_x,QTY_y
201916,201929,34700.0,7
201916,201932,208200.0,7
201916,201933,242900.0,7
201916,201934,138800.0,7
201916,201935,34700.0,1
201916,201936,225550.0,7
201916,201937,242900.0,7
201916,201938,34700.0,7
201916,201940,190850.0,6
201916,201941,242900.0,7
201916,201942,225550.0,7
201916,201943,104100.0,7
201916,201945,225550.0,7
201916,201946,225550.0,7
201916,201947,138800.0,14
201916,201948,242900.0,8
201916,201949,485800.0,14
201916,201950,451100.0,14
201916,201951,485800.0,14
201916,201952,173500.0,14
201916,202001,485800.0,14
201916,202002,451100.0,14
201916,202003,485800.0,14
201916,202004,451100.0,14
201916,202005,485800.0,14
201916,202006,451100.0,14
201916,202007,485800.0,14
201916,202008,451100.0,14
201916,202009,485800.0,14
201916,202010,451100.0,14
201916,202011,485800.0,14
201916,202012,451100.0,14
201916,202013,485800.0,14
201916,202014,277600.0,7
201916,202015,34700.0,7
201916,202016,6206594.142908219,2
201916,202017,2688690.0,1
201917,201917,150463.0,5
201917,201918,173500.0,5
201917,201920,237900.0,7
201917,201921,69400.0,2
201917,201923,242900.0,7
201917,201924,225550.0,7
201917,201925,52050.0,7
201917,201927,244900.0,14
201917,201928,225550.0,7
201917,201929,34700.0,7
201917,201932,208200.0,7
201917,201933,242900.0,7
201917,201934,138800.0,7
201917,201935,34700.0,1
201917,201936,225550.0,7
201917,201937,242900.0,7
201917,201938,34700.0,7
201917,201940,190850.0,6
201917,201941,242900.0,7
201917,201942,225550.0,7
201917,201943,104100.0,7
201917,201945,225550.0,7
201917,201946,225550.0,7
201917,201947,34700.0,7
201917,201948,34700.0,2
201917,201949,485800.0,14
201917,201950,451100.0,14
201917,201951,485800.0,14
201917,201952,173500.0,14
201917,202001,485800.0,14
201917,202002,451100.0,14
201917,202003,485800.0,14
201917,202004,451100.0,14
201917,202005,485800.0,14
201917,202006,451100.0,14
201917,202007,485800.0,14
201917,202008,451100.0,14
201917,202009,485800.0,14
201917,202010,451100.0,14
201917,202011,485800.0,14
201917,202012,451100.0,14
201917,202013,485800.0,14
201917,202014,451100.0,14
201917,202015,485800.0,14
201917,202016,451100.0,14
201917,202017,6023577.37226812,1
201918,201918,138989.0,5
201918,201920,237900.0,7
201918,201921,69400.0,2
201918,201923,242900.0,7
201918,201924,225550.0,7
201918,201925,52050.0,2
201918,201927,244900.0,14
201918,201928,225550.0,7
201918,201929,34700.0,7
201918,201932,208200.0,7
201918,201933,242900.0,7
201918,201934,138800.0,7
201918,201935,34700.0,1
201918,201936,225550.0,7
201918,201937,242900.0,7
201918,201938,34700.0,7
201918,201940,190850.0,6
201918,201941,242900.0,7
201918,201942,225550.0,7
201918,201943,104100.0,7
201918,201945,225550.0,7
201918,201946,225550.0,7
201918,201947,34700.0,7
201918,201948,34700.0,2
201918,201949,485800.0,14
201918,201950,451100.0,14
201918,201951,485800.0,14
201918,201952,173500.0,14
201918,202001,485800.0,14
201918,202002,451100.0,14
201918,202003,485800.0,14
201918,202004,451100.0,14
201918,202005,485800.0,14
201918,202006,451100.0,14
201918,202007,485800.0,14
201918,202008,451100.0,14
201918,202009,485800.0,14
201918,202010,451100.0,14
201918,202011,485800.0,14
201918,202012,451100.0,14
201918,202013,485800.0,14
201918,202014,451100.0,14
201918,202015,485800.0,14
201918,202016,451100.0,14
201918,202017,485800.0,14
201918,202018,8494975.142974399,3
201919,201920,237900.0,7
201919,201921,69400.0,2
201919,201923,242900.0,7
201919,201924,225550.0,7
201919,201925,52050.0,2
201919,201927,244900.0,14
201919,201928,225550.0,7
201919,201929,34700.0,7
201919,201932,208200.0,7
201919,201933,242900.0,7
201919,201934,138800.0,7
201919,201935,34700.0,1
201919,201936,225550.0,7
201919,201937,242900.0,7
201919,201938,34700.0,7
201919,201940,190850.0,6
201919,201941,242900.0,7
201919,201942,225550.0,7
201919,201943,104100.0,7
201919,201945,225550.0,7
201919,201946,225550.0,7
201919,201947,34700.0,7
201919,201948,34700.0,2
201919,201949,485800.0,14
201919,201950,451100.0,14
201919,201951,485800.0,14
201919,201952,173500.0,14
201919,202001,485800.0,14
201919,202002,451100.0,14
201919,202003,485800.0,14
201919,202004,451100.0,14
201919,202005,485800.0,14
201919,202006,451100.0,14
201919,202007,485800.0,14
201919,202008,451100.0,14
201919,202009,485800.0,14
201919,202010,451100.0,14
201919,202011,485800.0,14
201919,202012,451100.0,14
201919,202013,485800.0,14
201919,202014,451100.0,14
201919,202015,485800.0,14
201919,202016,451100.0,14
201919,202017,485800.0,14
201919,202018,520500.0,14
201919,202019,5538275.1429744,3
201920,201920,178165.0,8
201920,201921,90000.0,3
201920,201923,242900.0,7
201920,201924,225550.0,7
201920,201925,52050.0,2
201920,201927,242900.0,7
201920,201928,225550.0,7
201920,201929,34700.0,7
201920,201932,208200.0,7
201920,201933,242900.0,7
201920,201934,138800.0,7
201920,201935,34700.0,1
201920,201936,225550.0,7
201920,201937,242900.0,7
201920,201938,34700.0,7
201920,201940,190850.0,6
201920,201941,242900.0,7
201920,201942,225550.0,7
201920,201943,104100.0,7
201920,201945,225550.0,7
201920,201946,225550.0,7
201920,201947,34700.0,7
201920,201948,34700.0,2
201920,201949,485800.0,14
201920,201950,225550.0,7
201920,201951,242900.0,7
201920,201952,86750.0,7
201920,202001,242900.0,7
201920,202002,225550.0,7
201920,202003,242900.0,7
201920,202004,225550.0,7
201920,202005,242900.0,7
201920,202006,451100.0,14
201920,202007,485800.0,14
201920,202008,451100.0,14
201920,202009,485800.0,14
201920,202010,225550.0,7
201920,202011,242900.0,7
201920,202012,225550.0,7
201920,202013,242900.0,7
201920,202014,381700.0,12
201920,202015,277600.0,14
201920,202016,451100.0,14
201920,202017,728700.0,21
201920,202018,503150.0,15
201920,202019,242900.0,7
201920,202020,6209012.1764604915,4
201921,201921,56465.0,4
201921,201922,33700.0,1
201921,201923,242900.0,7
201921,201924,225550.0,7
201921,201927,244900.0,8
201921,201928,225550.0,7
201921,201929,34700.0,7
201921,201932,208200.0,7
201921,201933,242900.0,7
201921,201934,138800.0,7
201921,201935,34700.0,1
201921,201936,225550.0,7
201921,201937,242900.0,7
201921,201938,34700.0,7
201921,201940,190850.0,6
201921,201941,242900.0,7
201921,201942,225550.0,7
201921,201943,104100.0,7
201921,201945,225550.0,7
201921,201946,225550.0,7
201921,201947,34700.0,7
201921,201948,34700.0,2
201921,201949,485800.0,14
201921,201950,225550.0,7
201921,201951,242900.0,7
201921,201952,86750.0,7
201921,202001,242900.0,7
201921,202002,225550.0,7
201921,202003,242900.0,7
201921,202004,225550.0,7
201921,202005,242900.0,7
201921,202006,451100.0,14
201921,202007,485800.0,14
201921,202008,451100.0,14
201921,202009,485800.0,14
201921,202010,225550.0,7
201921,202011,242900.0,7
201921,202012,225550.0,7
201921,202013,242900.0,7
201921,202014,381700.0,12
201921,202015,277600.0,14
201921,202016,451100.0,14
201921,202017,728700.0,21
201921,202018,589900.0,18
201921,202019,485800.0,14
201921,202020,451100.0,14
201921,202021,6879896.796855591,4
201922,201922,27350.0,2
201922,201923,242900.0,7
201922,201924,225550.0,7
201922,201927,244900.0,8
201922,201928,225550.0,7
201922,201929,34700.0,1
201922,201930,112462.0,7
201922,201931,116787.0,7
201922,201932,112462.0,7
201922,201933,116787.0,7
201922,201934,112462.0,7
201922,201935,116787.0,7
201922,201936,112462.0,7
201922,201937,116787.0,7
201922,201938,112462.0,7
201922,201939,116787.0,7
201922,201940,17301.0,7
201922,202002,144348.6568000931,10
201922,202003,291865.4657271906,13
201922,202004,10000.0,1
201922,202005,423476.2299429652,19
201922,202006,190724.16717428458,17
201922,202008,387574.1451256361,19
201922,202009,333804.9501470185,27
201922,202010,282845.143484885,14
201922,202011,304589.489751191,14
201922,202012,282845.1435108663,14
201922,202013,304589.489693971,14
201922,202014,282845.14349032496,14
201922,202015,304589.490517592,14
201922,202016,257844.4434248301,11
201922,202017,234587.52792571072,7
201922,202018,272639.6003339538,12
201922,202019,293729.3635620697,14
201922,202020,293729.36550447956,14
201922,202021,276174.8724753907,12
201922,202022,3602430.249718529,4
201923,201923,191306.0,8
201923,201924,225550.0,7
201923,201927,242900.0,7
201923,201928,225550.0,7
201923,201929,34700.0,1
201923,201932,208200.0,7
201923,201933,242900.0,7
201923,201934,138800.0,7
201923,201935,34700.0,1
201923,201936,225550.0,7
201923,201937,242900.0,7
201923,201938,34700.0,7
201923,201940,190850.0,6
201923,201941,242900.0,7
201923,201942,225550.0,7
201923,201943,104100.0,7
201923,201945,225550.0,7
201923,201946,225550.0,7
201923,201947,34700.0,7
201923,201948,34700.0,2
201923,201949,485800.0,14
201923,201950,225550.0,7
201923,201951,242900.0,7
201923,201952,86750.0,7
201923,202001,242900.0,7
201923,202002,225550.0,7
201923,202003,242900.0,7
201923,202004,225550.0,7
201923,202005,242900.0,7
201923,202006,451100.0,14
201923,202007,485800.0,14
201923,202008,451100.0,14
201923,202009,485800.0,14
201923,202010,225550.0,7
201923,202011,242900.0,7
201923,202012,225550.0,7
201923,202013,242900.0,7
201923,202014,381700.0,12
201923,202015,277600.0,14
201923,202016,451100.0,14
201923,202017,728700.0,21
201923,202018,503150.0,15
201923,202019,451056.5708676889,13
201923,202020,399013.8089641264,12
201923,202021,346978.2855747608,10
201923,202022,451052.9515648825,14
201923,202023,24101439.4457831,2
201924,201924,169854.0,7
201924,201927,199500.0,7
201924,201928,185250.0,7
201924,201929,28500.0,1
201924,201932,188500.0,7
201924,201933,203000.0,7
201924,201934,116000.0,7
201924,201935,29500.0,1
201924,201936,191750.0,7
201924,201937,206500.0,7
201924,201938,191750.0,7
201924,201940,165000.0,6
201924,201941,210000.0,7
201924,201942,195000.0,7
201924,201943,210000.0,7
201924,201945,198250.0,7
201924,201946,198250.0,7
201924,201947,213500.0,7
201924,201948,15500.0,1
201924,201949,217000.0,7
201924,201950,201500.0,7
201924,201951,217000.0,7
201924,201952,77500.0,7
201924,202001,227000.0,7
201924,202002,214500.0,7
201924,202003,231000.0,7
201924,202004,214500.0,7
201924,202005,231000.0,7
201924,202006,214500.0,7
201924,202007,231000.0,7
201924,202008,214500.0,7
201924,202009,231000.0,7
201924,202010,214500.0,7
201924,202011,231000.0,7
201924,202012,321750.0,14
201924,202013,346500.0,14
201924,202014,321750.0,14
201924,202015,198000.0,14
201924,202016,364650.0,14
201924,202017,392700.0,14
201924,202018,364650.0,14
201924,202019,392700.0,14
201924,202020,407550.0,14
201924,202021,438900.0,14
201924,202022,407550.0,14
201924,202023,438900.0,14
201924,202024,24246939.312605757,2
201925,201927,210000.0,7
201925,201928,195000.0,7
201925,201929,210000.0,7
201925,201932,201500.0,7
201925,201933,203000.0,7
201925,201935,29500.0,1
201925,201936,191750.0,7
201925,201937,206500.0,7
201925,201938,191750.0,7
201925,201940,165000.0,6
201925,201941,210000.0,7
201925,201942,195000.0,7
201925,201943,210000.0,7
201925,201945,198250.0,7
201925,201946,198250.0,7
201925,201947,213500.0,7
201925,201948,15500.0,1
201925,201949,217000.0,7
201925,201950,201500.0,7
201925,201951,217000.0,7
201925,201952,77500.0,7
201925,202001,227000.0,7
201925,202002,214500.0,7
201925,202003,231000.0,7
201925,202004,214500.0,7
201925,202005,231000.0,7
201925,202006,214500.0,7
201925,202007,231000.0,7
201925,202008,214500.0,7
201925,202009,231000.0,7
201925,202010,214500.0,7
201925,202011,231000.0,7
201925,202012,321750.0,14
201925,202013,346500.0,14
201925,202014,321750.0,14
201925,202015,198000.0,14
201925,202016,364650.0,14
201925,202017,392700.0,14
201925,202018,364650.0,14
201925,202019,392700.0,14
201925,202020,407550.0,14
201925,202021,438900.0,14
201925,202022,407550.0,14
201925,202023,438900.0,14
201925,202024,429000.0,14
201925,202025,24104012.650803644,2
201926,201927,199500.0,7
201926,201928,185250.0,7
201926,201929,199500.0,7
201926,201932,188500.0,7
201926,201933,203000.0,7
201926,201935,29500.0,1
201926,201936,191750.0,7
201926,201937,206500.0,7
201926,201938,191750.0,7
201926,201940,165000.0,6
201926,201941,210000.0,7
201926,201942,195000.0,7
201926,201943,210000.0,7
201926,201945,198250.0,7
201926,201946,198250.0,7
201926,201947,213500.0,7
201926,201948,15500.0,1
201926,201949,217000.0,7
201926,201950,201500.0,7
201926,201951,217000.0,7
201926,201952,77500.0,7
201926,202001,227000.0,7
201926,202002,214500.0,7
201926,202003,231000.0,7
201926,202004,429000.0,14
201926,202005,462000.0,14
201926,202006,214500.0,7
201926,202007,231000.0,7
201926,202008,214500.0,7
201926,202009,231000.0,7
201926,202010,214500.0,7
201926,202011,231000.0,7
201926,202012,321750.0,14
201926,202013,346500.0,14
201926,202014,321750.0,14
201926,202015,198000.0,14
201926,202016,364650.0,14
201926,202017,392700.0,14
201926,202018,364650.0,14
201926,202019,392700.0,14
201926,202020,407550.0,14
201926,202021,438900.0,14
201926,202022,407550.0,14
201926,202023,438900.0,14
201926,202024,429000.0,14
201926,202025,462000.0,14
201926,202026,14599706.2518924,1
201927,201927,184084.0,7
201927,201928,50000.0,2
201927,201931,116000.0,4
201927,201932,188500.0,7
201927,201933,203000.0,7
201927,201934,188500.0,7
201927,201935,29500.0,1
201927,201936,191750.0,7
201927,201937,206500.0,7
201927,201938,191750.0,7
201927,201940,165000.0,6
201927,201941,210000.0,7
201927,201942,195000.0,7
201927,201943,210000.0,7
201927,201945,198250.0,7
201927,201946,198250.0,7
201927,201947,213500.0,7
201927,201948,15500.0,1
201927,201949,217000.0,7
201927,201950,201500.0,7
201927,201951,217000.0,7
201927,201952,77500.0,7
201927,202001,227000.0,7
201927,202002,214500.0,7
201927,202003,231000.0,7
201927,202004,429000.0,14
201927,202005,462000.0,14
201927,202006,214500.0,7
201927,202007,231000.0,7
201927,202008,214500.0,7
201927,202009,231000.0,7
201927,202010,214500.0,7
201927,202011,231000.0,7
201927,202012,321750.0,14
201927,202013,346500.0,14
201927,202014,321750.0,14
201927,202015,198000.0,14
201927,202016,364650.0,14
201927,202017,392700.0,14
201927,202018,364650.0,14
201927,202019,392700.0,14
201927,202020,407550.0,14
201927,202021,438900.0,14
201927,202022,407550.0,14
201927,202023,438900.0,14
201927,202024,429000.0,14
201927,202025,462000.0,14
201927,202026,429000.0,14
201927,202027,85983.2465277112,1
201928,201928,39333.0,3
201928,201931,116000.0,4
201928,201932,190500.0,8
201928,201933,203000.0,7
201928,201934,188500.0,7
201928,201935,58500.0,2
201928,201936,191750.0,7
201928,201937,206500.0,7
201928,201938,191750.0,7
201928,201940,165000.0,6
201928,201941,210000.0,7
201928,201942,195000.0,7
201928,201943,210000.0,7
201928,201945,198250.0,7
201928,201946,198250.0,7
201928,201947,213500.0,7
201928,201948,15500.0,1
201928,201949,217000.0,7
201928,201950,201500.0,7
201928,201951,217000.0,7
201928,201952,77500.0,7
201928,202001,227000.0,7
201928,202002,214500.0,7
201928,202003,231000.0,7
201928,202004,429000.0,14
201928,202005,462000.0,14
201928,202006,214500.0,7
201928,202007,231000.0,7
201928,202008,214500.0,7
201928,202009,231000.0,7
201928,202010,214500.0,7
201928,202011,231000.0,7
201928,202012,321750.0,14
201928,202013,346500.0,14
201928,202014,321750.0,14
201928,202015,198000.0,14
201928,202016,364650.0,14
201928,202017,392700.0,14
201928,202018,364650.0,14
201928,202019,392700.0,14
201928,202020,407550.0,14
201928,202021,438900.0,14
201928,202022,407550.0,14
201928,202023,438900.0,14
201928,202024,429000.0,14
201928,202025,462000.0,14
201928,202026,429000.0,14
201928,202027,462000.0,14
201928,202028,357385.335915975,1
201929,201930,185250.0,7
201929,201931,85500.0,3
201929,201932,2000.0,1
201929,201933,116000.0,4
201929,201934,188500.0,7
201929,201935,29500.0,1
201929,201936,191750.0,7
201929,201937,206500.0,7
201929,201938,191750.0,7
201929,201940,165000.0,6
201929,201941,210000.0,7
201929,201942,195000.0,7
201929,201943,210000.0,7
201929,201944,196250.0,7
201929,201945,213500.0,7
201929,201946,198250.0,7
201929,201947,213500.0,7
201929,201948,15500.0,1
201929,201949,217000.0,7
201929,201950,201500.0,7
201929,201951,217000.0,7
201929,201952,77500.0,7
201929,202001,227000.0,7
201929,202002,214500.0,7
201929,202003,231000.0,7
201929,202004,429000.0,14
201929,202005,462000.0,14
201929,202006,214500.0,7
201929,202007,231000.0,7
201929,202008,214500.0,7
201929,202009,231000.0,7
201929,202010,214500.0,7
201929,202011,231000.0,7
201929,202012,321750.0,14
201929,202013,346500.0,14
201929,202014,321750.0,14
201929,202015,198000.0,14
201929,202016,364650.0,14
201929,202017,392700.0,14
201929,202018,364650.0,14
201929,202019,392700.0,14
201929,202020,407550.0,14
201929,202021,438900.0,14
201929,202022,407550.0,14
201929,202023,438900.0,14
201929,202024,429000.0,14
201929,202025,462000.0,14
201929,202026,429000.0,14
201929,202027,462000.0,14
201929,202029,885046.662059878,1
201930,201930,186160.0,7
201930,201931,85500.0,3
201930,201932,2000.0,1
201930,201933,116000.0,4
201930,201934,188500.0,7
201930,201935,29500.0,1
201930,201936,191750.0,7
201930,201937,206500.0,7
201930,201938,191750.0,7
201930,201940,165000.0,6
201930,201941,210000.0,7
201930,201942,195000.0,7
201930,201943,210000.0,7
201930,201944,196250.0,7
201930,201945,213500.0,7
201930,201946,198250.0,7
201930,201947,213500.0,7
201930,201948,15500.0,1
201930,201949,217000.0,7
201930,201950,201500.0,7
201930,201951,217000.0,7
201930,201952,77500.0,7
201930,202001,227000.0,7
201930,202002,214500.0,7
201930,202003,297000.0,14
201930,202004,536250.0,21
201930,202005,577500.0,21
201930,202006,321750.0,14
201930,202007,346500.0,14
201930,202008,364650.0,14
201930,202009,392700.0,14
201930,202010,364650.0,14
201930,202011,392700.0,14
201930,202012,407550.0,14
201930,202013,438900.0,14
201930,202014,407550.0,14
201930,202015,250800.0,14
201930,202016,429000.0,14
201930,202017,462000.0,14
201930,202018,429000.0,14
201930,202019,462000.0,14
201930,202020,429000.0,14
201930,202021,462000.0,14
201930,202022,429000.0,14
201930,202023,462000.0,14
201930,202024,429000.0,14
201930,202025,462000.0,14
201930,202026,429000.0,14
201930,202027,462000.0,14
201930,202028,429000.0,14
201930,202029,462000.0,14
201930,202030,545390.033955286,1
201931,201931,65412.0,3
201931,201934,192500.0,9
201931,201935,203500.0,7
201931,201936,191750.0,7
201931,201937,206500.0,7
201931,201938,191750.0,7
201931,201940,165000.0,6
201931,201941,210000.0,7
201931,201942,195000.0,7
201931,201943,210000.0,7
201931,201944,196250.0,7
201931,201945,213500.0,7
201931,201946,198250.0,7
201931,201947,213500.0,7
201931,201948,15500.0,1
201931,201949,217000.0,7
201931,201950,201500.0,7
201931,201951,217000.0,7
201931,201952,77500.0,7
201931,202001,227000.0,7
201931,202002,214500.0,7
201931,202003,297000.0,14
201931,202004,321750.0,14
201931,202005,346500.0,14
201931,202006,321750.0,14
201931,202007,346500.0,14
201931,202008,364650.0,14
201931,202009,392700.0,14
201931,202010,364650.0,14
201931,202011,392700.0,14
201931,202012,407550.0,14
201931,202013,438900.0,14
201931,202014,407550.0,14
201931,202015,250800.0,14
201931,202016,429000.0,14
201931,202017,462000.0,14
201931,202018,429000.0,14
201931,202019,462000.0,14
201931,202020,429000.0,14
201931,202021,462000.0,14
201931,202022,429000.0,14
201931,202023,462000.0,14
201931,202024,429000.0,14
201931,202025,462000.0,14
201931,202026,429000.0,14
201931,202027,462000.0,14
201931,202028,297000.0,14
201931,202029,330000.0,14
201931,202030,297000.0,14
201931,202031,1403697.29042429,1
201932,201933,29000.0,1
201932,201934,192500.0,9
201932,201935,203500.0,7
201932,201936,191750.0,7
201932,201937,206500.0,7
201932,201938,191750.0,7
201932,202025,8043.0663631528,2
201932,202031,26896.0934799026,2
201932,202032,17360150.86779898,2
201933,201934,192500.0,9
201933,201935,203500.0,7
201933,201936,191750.0,7
201933,201937,206500.0,7
201933,201938,191750.0,7
201933,201940,165000.0,6
201933,201941,210000.0,7
201933,201942,195000.0,7
201933,201943,210000.0,7
201933,201944,196250.0,7
201933,201945,213500.0,7
201933,201946,198250.0,7
201933,201947,213500.0,7
201933,201948,15500.0,1
201933,201949,217000.0,7
201933,201950,201500.0,7
201933,201951,217000.0,7
201933,201952,77500.0,7
201933,202001,227000.0,7
201933,202002,214500.0,7
201933,202003,297000.0,14
201933,202004,321750.0,14
201933,202005,346500.0,14
201933,202006,321750.0,14
201933,202007,346500.0,14
201933,202008,364650.0,14
201933,202009,392700.0,14
201933,202010,364650.0,14
201933,202011,392700.0,14
201933,202012,407550.0,14
201933,202013,438900.0,14
201933,202014,407550.0,14
201933,202015,250800.0,14
201933,202016,429000.0,14
201933,202017,462000.0,14
201933,202018,429000.0,14
201933,202019,462000.0,14
201933,202020,429000.0,14
201933,202021,462000.0,14
201933,202022,429000.0,14
201933,202023,462000.0,14
201933,202024,429000.0,14
201933,202025,462000.0,14
201933,202026,429000.0,14
201933,202027,462000.0,14
201933,202028,297000.0,14
201933,202029,330000.0,14
201933,202030,297000.0,14
201933,202031,462000.0,14
201933,202032,429000.0,14
201933,202033,1996005.86139577,2
201934,201934,189359.0,8
201934,201935,203500.0,7
201934,201936,191750.0,7
201934,201937,206500.0,7
201934,201938,191750.0,7
201934,201940,165000.0,6
201934,201941,210000.0,7
201934,201942,195000.0,7
201934,201943,210000.0,7
201934,201944,196250.0,7
201934,201945,213500.0,7
201934,201946,198250.0,7
201934,201947,213500.0,7
201934,201948,15500.0,1
201934,201949,217000.0,7
201934,201950,201500.0,7
201934,201951,217000.0,7
201934,201952,77500.0,7
201934,202001,227000.0,7
201934,202002,214500.0,7
201934,202003,297000.0,14
201934,202004,321750.0,14
201934,202005,346500.0,14
201934,202006,321750.0,14
201934,202007,346500.0,14
201934,202008,364650.0,14
201934,202009,392700.0,14
201934,202010,364650.0,14
201934,202011,392700.0,14
201934,202012,407550.0,14
201934,202013,438900.0,14
201934,202014,407550.0,14
201934,202015,250800.0,14
201934,202016,429000.0,14
201934,202017,462000.0,14
201934,202018,429000.0,14
201934,202019,462000.0,14
201934,202020,429000.0,14
201934,202021,462000.0,14
201934,202022,429000.0,14
201934,202023,462000.0,14
201934,202024,429000.0,14
201934,202025,462000.0,14
201934,202026,429000.0,14
201934,202027,462000.0,14
201934,202028,297000.0,14
201934,202029,330000.0,14
201934,202030,297000.0,14
201934,202031,462000.0,14
201934,202032,429000.0,14
201934,202033,234221.0,7
201934,202034,2472447.13237163,1
201935,201935,192354.0,7
201935,201936,191750.0,7
201935,201937,206500.0,7
201935,201940,165000.0,6
201935,201941,210000.0,7
201935,201942,195000.0,7
201935,201943,210000.0,7
201935,201944,196250.0,7
201935,201945,213500.0,7
201935,201946,198250.0,7
201935,201947,213500.0,7
201935,201950,201500.0,7
201935,201951,217000.0,7
201935,201952,77500.0,7
201935,202001,227000.0,7
201935,202002,214500.0,7
201935,202003,297000.0,14
201935,202004,321750.0,14
201935,202005,346500.0,14
201935,202006,321750.0,14
201935,202007,346500.0,14
201935,202008,364650.0,14
201935,202009,392700.0,14
201935,202010,364650.0,14
201935,202011,392700.0,14
201935,202012,407550.0,14
201935,202013,438900.0,14
201935,202014,407550.0,14
201935,202015,250800.0,14
201935,202016,429000.0,14
201935,202017,462000.0,14
201935,202018,429000.0,14
201935,202019,462000.0,14
201935,202020,429000.0,14
201935,202021,462000.0,14
201935,202022,429000.0,14
201935,202023,462000.0,14
201935,202024,429000.0,14
201935,202025,462000.0,14
201935,202026,429000.0,14
201935,202027,462000.0,14
201935,202028,297000.0,14
201935,202029,330000.0,14
201935,202030,297000.0,14
201935,202031,462000.0,14
201935,202032,429000.0,14
201935,202033,49502.7862595545,2
201935,202034,66003.7149930469,2
201935,202035,2738763.35083306,2
201936,201936,190453.0,7
201936,201937,208500.0,8
201936,201940,165000.0,6
201936,201941,210000.0,7
201936,201942,195000.0,7
201936,201943,210000.0,7
201936,201944,200250.0,15
201936,201945,213500.0,7
201936,201946,198250.0,7
201936,201947,213500.0,7
201936,201949,217000.0,7
201936,201950,201500.0,7
201936,201951,217000.0,7
201936,201952,77500.0,7
201936,202001,227000.0,7
201936,202002,214500.0,7
201936,202003,297000.0,14
201936,202004,321750.0,14
201936,202005,346500.0,14
201936,202006,321750.0,14
201936,202007,346500.0,14
201936,202008,364650.0,14
201936,202009,392700.0,14
201936,202010,364650.0,14
201936,202011,392700.0,14
201936,202012,407550.0,14
201936,202013,438900.0,14
201936,202014,407550.0,14
201936,202015,250800.0,14
201936,202016,429000.0,14
201936,202017,462000.0,14
201936,202018,429000.0,14
201936,202019,462000.0,14
201936,202020,429000.0,14
201936,202021,462000.0,14
201936,202022,429000.0,14
201936,202023,462000.0,14
201936,202024,429000.0,14
201936,202025,462000.0,14
201936,202026,429000.0,14
201936,202027,462000.0,14
201936,202028,297000.0,14
201936,202029,330000.0,14
201936,202030,297000.0,14
201936,202031,462000.0,14
201936,202032,429000.0,14
201936,202033,129344.15150244419,6
201936,202034,231147.7065158648,8
201936,202035,445525.07791293383,14
201936,202036,1333881.71941279,1
201937,201937,81035.0,4
201937,201938,50000.0,2
201937,201940,135000.0,5
201937,201941,210000.0,7
201937,201942,195000.0,7
201937,201943,210000.0,7
201937,201944,196000.0,7
201937,201945,213500.0,7
201937,201946,198250.0,7
201937,201947,213500.0,7
201937,201949,217000.0,7
201937,201950,201500.0,7
201937,201951,217000.0,7
201937,201952,77500.0,7
201937,202001,227000.0,7
201937,202002,214500.0,7
201937,202003,297000.0,14
201937,202004,321750.0,14
201937,202005,346500.0,14
201937,202006,321750.0,14
201937,202007,346500.0,14
201937,202008,364650.0,14
201937,202009,392700.0,14
201937,202010,364650.0,14
201937,202011,392700.0,14
201937,202012,407550.0,14
201937,202013,438900.0,14
201937,202014,407550.0,14
201937,202015,250800.0,14
201937,202016,429000.0,14
201937,202017,462000.0,14
201937,202018,429000.0,14
201937,202019,462000.0,14
201937,202020,429000.0,14
201937,202021,462000.0,14
201937,202022,429000.0,14
201937,202023,462000.0,14
201937,202024,429000.0,14
201937,202025,462000.0,14
201937,202026,429000.0,14
201937,202027,462000.0,14
201937,202028,297000.0,14
201937,202029,330000.0,14
201937,202030,297000.0,14
201937,202031,462000.0,14
201937,202032,429000.0,14
201937,202034,168594.21008000188,6
201937,202035,668287.618593124,21
201937,202036,668287.6181321089,21
201937,202037,2668.352039028,1
201938,201938,60000.0,3
201938,201942,195000.0,7
201938,201943,210000.0,7
201938,201944,196500.0,7
201938,201945,213500.0,7
201938,201949,217000.0,7
201938,201950,201500.0,7
201938,201951,217000.0,7
201938,201952,77500.0,7
201938,202001,215500.0,7
201938,202002,199550.0,7
201938,202003,280900.0,14
201938,202004,306800.0,14
201938,202005,331200.0,14
201938,202006,309400.0,14
201938,202007,333200.0,14
201938,202008,352300.0,14
201938,202009,379800.0,14
201938,202010,354900.0,14
201938,202011,382200.0,14
201938,202012,397800.0,14
201938,202013,428400.0,14
201938,202014,400050.0,14
201938,202015,246800.0,14
201938,202016,422500.0,14
201938,202017,455000.0,14
201938,202018,423500.0,14
201938,202019,457800.0,14
201938,202020,425100.0,14
201938,202021,457800.0,14
201938,202022,425100.0,14
201938,202023,460600.0,14
201938,202024,427700.0,14
201938,202025,460600.0,14
201938,202026,427700.0,14
201938,202027,329000.0,14
201938,202028,296100.0,14
201938,202029,329000.0,14
201938,202030,296100.0,14
201938,202031,395200.0,14
201938,202032,429000.0,14
201938,202033,437263.0,14
201938,202034,437263.0,14
201938,202035,437262.53981258615,14
201938,202036,445525.07879045367,14
201938,202037,379509.2887287446,12
201938,202038,910349.719089946,1
201939,201939,846.0,1
201939,201941,90000.0,3
201939,201942,195000.0,7
201939,201943,210000.0,7
201939,201944,196500.0,7
201939,201945,213500.0,7
201939,201948,198250.0,7
201939,201949,213500.0,7
201939,201950,198250.0,7
201939,201951,213500.0,7
201939,201952,76250.0,7
