WW,Date,tWW
201916,2019-04-15,202012
201916,2019-04-15,202013
201916,2019-04-15,202014
201916,2019-04-15,202015
201916,2019-04-15,202016
201916,2019-04-15,202017
201917,2019-04-22,201917
201917,2019-04-22,201918
201917,2019-04-22,201920
201917,2019-04-22,201921
201917,2019-04-22,201923
201917,2019-04-22,201924
201917,2019-04-22,201925
201917,2019-04-22,201927
201917,2019-04-22,201928
201917,2019-04-22,201929
201917,2019-04-22,201932
201917,2019-04-22,201933
201917,2019-04-22,201934
201917,2019-04-22,201935
201917,2019-04-22,201936
201917,2019-04-22,201937
201917,2019-04-22,201938
201917,2019-04-22,201940
201917,2019-04-22,201941
201917,2019-04-22,201942
201917,2019-04-22,201943
201917,2019-04-22,201945
201917,2019-04-22,201946
201917,2019-04-22,201947
201917,2019-04-22,201948
201917,2019-04-22,201949
201917,2019-04-22,201950
201917,2019-04-22,201951
201917,2019-04-22,201952
201917,2019-04-22,202001
201917,2019-04-22,202002
201917,2019-04-22,202003
201917,2019-04-22,202004
201917,2019-04-22,202005
201917,2019-04-22,202006
201917,2019-04-22,202007
201917,2019-04-22,202008
201917,2019-04-22,202009
201917,2019-04-22,202010
201917,2019-04-22,202011
201917,2019-04-22,202012
201917,2019-04-22,202013
201917,2019-04-22,202014
201917,2019-04-22,202015
201917,2019-04-22,202016
201917,2019-04-22,202017
201918,2019-04-29,201918
201918,2019-04-29,201920
201918,2019-04-29,201921
201918,2019-04-29,201923
201918,2019-04-29,201924
201918,2019-04-29,201925
201918,2019-04-29,201927
201918,2019-04-29,201928
201918,2019-04-29,201929
201918,2019-04-29,201932
201918,2019-04-29,201933
201918,2019-04-29,201934
201918,2019-04-29,201935
201918,2019-04-29,201936
201918,2019-04-29,201937
201918,2019-04-29,201938
201918,2019-04-29,201940
201918,2019-04-29,201941
201918,2019-04-29,201942
201918,2019-04-29,201943
201918,2019-04-29,201945
201918,2019-04-29,201946
201918,2019-04-29,201947
201918,2019-04-29,201948
201918,2019-04-29,201949
201918,2019-04-29,201950
201918,2019-04-29,201951
201918,2019-04-29,201952
201918,2019-04-29,202001
201918,2019-04-29,202002
201918,2019-04-29,202003
201918,2019-04-29,202004
201918,2019-04-29,202005
201918,2019-04-29,202006
201918,2019-04-29,202007
201918,2019-04-29,202008
201918,2019-04-29,202009
201918,2019-04-29,202010
201918,2019-04-29,202011
201918,2019-04-29,202012
201918,2019-04-29,202013
201918,2019-04-29,202014
201918,2019-04-29,202015
201918,2019-04-29,202016
201918,2019-04-29,202017
201918,2019-04-29,202018
201919,2019-05-06,201920
201919,2019-05-06,201921
201919,2019-05-06,201923
201919,2019-05-06,201924
201919,2019-05-06,201925
201919,2019-05-06,201927
201919,2019-05-06,201928
201919,2019-05-06,201929
201919,2019-05-06,201932
201919,2019-05-06,201933
201919,2019-05-06,201934
201919,2019-05-06,201935
201919,2019-05-06,201936
201919,2019-05-06,201937
201919,2019-05-06,201938
201919,2019-05-06,201940
201919,2019-05-06,201941
201919,2019-05-06,201942
201919,2019-05-06,201943
201919,2019-05-06,201945
201919,2019-05-06,201946
201919,2019-05-06,201947
201919,2019-05-06,201948
201919,2019-05-06,201949
201919,2019-05-06,201950
201919,2019-05-06,201951
201919,2019-05-06,201952
201919,2019-05-06,202001
201919,2019-05-06,202002
201919,2019-05-06,202003
201919,2019-05-06,202004
201919,2019-05-06,202005
201919,2019-05-06,202006
201919,2019-05-06,202007
201919,2019-05-06,202008
201919,2019-05-06,202009
201919,2019-05-06,202010
201919,2019-05-06,202011
201919,2019-05-06,202012
201919,2019-05-06,202013
201919,2019-05-06,202014
201919,2019-05-06,202015
201919,2019-05-06,202016
201919,2019-05-06,202017
201919,2019-05-06,202018
201919,2019-05-06,202019
201920,2019-05-13,201920
201920,2019-05-13,201921
201920,2019-05-13,201923
201920,2019-05-13,201924
201920,2019-05-13,201925
201920,2019-05-13,201927
201920,2019-05-13,201928
201920,2019-05-13,201929
201920,2019-05-13,201932
201920,2019-05-13,201933
201920,2019-05-13,201934
201920,2019-05-13,201935
201920,2019-05-13,201936
201920,2019-05-13,201937
201920,2019-05-13,201938
201920,2019-05-13,201940
201920,2019-05-13,201941
201920,2019-05-13,201942
201920,2019-05-13,201943
201920,2019-05-13,201945
201920,2019-05-13,201946
201920,2019-05-13,201947
201920,2019-05-13,201948
201920,2019-05-13,201949
201920,2019-05-13,201950
201920,2019-05-13,201951
201920,2019-05-13,201952
201920,2019-05-13,202001
201920,2019-05-13,202002
201920,2019-05-13,202003
201920,2019-05-13,202004
201920,2019-05-13,202005
201920,2019-05-13,202006
201920,2019-05-13,202007
201920,2019-05-13,202008
201920,2019-05-13,202009
201920,2019-05-13,202010
201920,2019-05-13,202011
201920,2019-05-13,202012
201920,2019-05-13,202013
201920,2019-05-13,202014
201920,2019-05-13,202015
201920,2019-05-13,202016
201920,2019-05-13,202017
201920,2019-05-13,202018
201920,2019-05-13,202019
201920,2019-05-13,202020
201921,2019-05-20,201921
201921,2019-05-20,201922
201921,2019-05-20,201923
201921,2019-05-20,201924
201921,2019-05-20,201927
201921,2019-05-20,201928
201921,2019-05-20,201929
201921,2019-05-20,201932
201921,2019-05-20,201933
201921,2019-05-20,201934
201921,2019-05-20,201935
201921,2019-05-20,201936
201921,2019-05-20,201937
201921,2019-05-20,201938
201921,2019-05-20,201940
201921,2019-05-20,201941
201921,2019-05-20,201942
201921,2019-05-20,201943
201921,2019-05-20,201945
201921,2019-05-20,201946
201921,2019-05-20,201947
201921,2019-05-20,201948
201921,2019-05-20,201949
201921,2019-05-20,201950
201921,2019-05-20,201951
201921,2019-05-20,201952
201921,2019-05-20,202001
201921,2019-05-20,202002
201921,2019-05-20,202003
201921,2019-05-20,202004
201921,2019-05-20,202005
201921,2019-05-20,202006
201921,2019-05-20,202007
201921,2019-05-20,202008
201921,2019-05-20,202009
201921,2019-05-20,202010
201921,2019-05-20,202011
201921,2019-05-20,202012
201921,2019-05-20,202013
201921,2019-05-20,202014
201921,2019-05-20,202015
201921,2019-05-20,202016
201921,2019-05-20,202017
201921,2019-05-20,202018
201921,2019-05-20,202019
201921,2019-05-20,202020
201921,2019-05-20,202021
201922,2019-05-27,201922
201922,2019-05-27,201923
201922,2019-05-27,201924
201922,2019-05-27,201927
201922,2019-05-27,201928
201922,2019-05-27,201929
201922,2019-05-27,201930
201922,2019-05-27,201931
201922,2019-05-27,201932
201922,2019-05-27,201933
201922,2019-05-27,201934
201922,2019-05-27,201935
201922,2019-05-27,201936
201922,2019-05-27,201937
201922,2019-05-27,201938
201922,2019-05-27,201939
201922,2019-05-27,201940
201922,2019-05-27,202002
201922,2019-05-27,202003
201922,2019-05-27,202004
201922,2019-05-27,202005
201922,2019-05-27,202006
201922,2019-05-27,202008
201922,2019-05-27,202009
201922,2019-05-27,202010
201922,2019-05-27,202011
201922,2019-05-27,202012
201922,2019-05-27,202013
201922,2019-05-27,202014
201922,2019-05-27,202015
201922,2019-05-27,202016
201922,2019-05-27,202017
201922,2019-05-27,202018
201922,2019-05-27,202019
201922,2019-05-27,202020
201922,2019-05-27,202021
201922,2019-05-27,202022
201923,2019-06-03,201923
201923,2019-06-03,201924
201923,2019-06-03,201927
201923,2019-06-03,201928
201923,2019-06-03,201929
201923,2019-06-03,201932
201923,2019-06-03,201933
201923,2019-06-03,201934
201923,2019-06-03,201935
201923,2019-06-03,201936
201923,2019-06-03,201937
201923,2019-06-03,201938
201923,2019-06-03,201940
201923,2019-06-03,201941
201923,2019-06-03,201942
201923,2019-06-03,201943
201923,2019-06-03,201945
201923,2019-06-03,201946
201923,2019-06-03,201947
201923,2019-06-03,201948
201923,2019-06-03,201949
201923,2019-06-03,201950
201923,2019-06-03,201951
201923,2019-06-03,201952
201923,2019-06-03,202001
201923,2019-06-03,202002
201923,2019-06-03,202003
201923,2019-06-03,202004
201923,2019-06-03,202005
201923,2019-06-03,202006
201923,2019-06-03,202007
201923,2019-06-03,202008
201923,2019-06-03,202009
201923,2019-06-03,202010
201923,2019-06-03,202011
201923,2019-06-03,202012
201923,2019-06-03,202013
201923,2019-06-03,202014
201923,2019-06-03,202015
201923,2019-06-03,202016
201923,2019-06-03,202017
201923,2019-06-03,202018
201923,2019-06-03,202019
201923,2019-06-03,202020
201923,2019-06-03,202021
201923,2019-06-03,202022
201923,2019-06-03,202023
201924,2019-06-10,201924
201924,2019-06-10,201927
201924,2019-06-10,201928
201924,2019-06-10,201929
201924,2019-06-10,201932
201924,2019-06-10,201933
201924,2019-06-10,201934
201924,2019-06-10,201935
201924,2019-06-10,201936
201924,2019-06-10,201937
201924,2019-06-10,201938
201924,2019-06-10,201940
201924,2019-06-10,201941
201924,2019-06-10,201942
201924,2019-06-10,201943
201924,2019-06-10,201945
201924,2019-06-10,201946
201924,2019-06-10,201947
201924,2019-06-10,201948
201924,2019-06-10,201949
201924,2019-06-10,201950
201924,2019-06-10,201951
201924,2019-06-10,201952
201924,2019-06-10,202001
201924,2019-06-10,202002
201924,2019-06-10,202003
201924,2019-06-10,202004
201924,2019-06-10,202005
201924,2019-06-10,202006
201924,2019-06-10,202007
201924,2019-06-10,202008
201924,2019-06-10,202009
201924,2019-06-10,202010
201924,2019-06-10,202011
201924,2019-06-10,202012
201924,2019-06-10,202013
201924,2019-06-10,202014
201924,2019-06-10,202015
201924,2019-06-10,202016
201924,2019-06-10,202017
201924,2019-06-10,202018
201924,2019-06-10,202019
201924,2019-06-10,202020
201924,2019-06-10,202021
201924,2019-06-10,202022
201924,2019-06-10,202023
201924,2019-06-10,202024
201925,2019-06-17,201927
201925,2019-06-17,201928
201925,2019-06-17,201929
201925,2019-06-17,201932
201925,2019-06-17,201933
201925,2019-06-17,201935
201925,2019-06-17,201936
201925,2019-06-17,201937
201925,2019-06-17,201938
201925,2019-06-17,201940
201925,2019-06-17,201941
201925,2019-06-17,201942
201925,2019-06-17,201943
201925,2019-06-17,201945
201925,2019-06-17,201946
201925,2019-06-17,201947
201925,2019-06-17,201948
201925,2019-06-17,201949
201925,2019-06-17,201950
201925,2019-06-17,201951
201925,2019-06-17,201952
201925,2019-06-17,202001
201925,2019-06-17,202002
201925,2019-06-17,202003
201925,2019-06-17,202004
201925,2019-06-17,202005
201925,2019-06-17,202006
201925,2019-06-17,202007
201925,2019-06-17,202008
201925,2019-06-17,202009
201925,2019-06-17,202010
201925,2019-06-17,202011
201925,2019-06-17,202012
201925,2019-06-17,202013
201925,2019-06-17,202014
201925,2019-06-17,202015
201925,2019-06-17,202016
201925,2019-06-17,202017
201925,2019-06-17,202018
201925,2019-06-17,202019
201925,2019-06-17,202020
201925,2019-06-17,202021
201925,2019-06-17,202022
201925,2019-06-17,202023
201925,2019-06-17,202024
201925,2019-06-17,202025
201926,2019-06-24,201927
201926,2019-06-24,201928
201926,2019-06-24,201929
201926,2019-06-24,201932
201926,2019-06-24,201933
201926,2019-06-24,201935
201926,2019-06-24,201936
201926,2019-06-24,201937
201926,2019-06-24,201938
201926,2019-06-24,201940
201926,2019-06-24,201941
201926,2019-06-24,201942
201926,2019-06-24,201943
201926,2019-06-24,201945
201926,2019-06-24,201946
201926,2019-06-24,201947
201926,2019-06-24,201948
201926,2019-06-24,201949
201926,2019-06-24,201950
201926,2019-06-24,201951
201926,2019-06-24,201952
201926,2019-06-24,202001
201926,2019-06-24,202002
201926,2019-06-24,202003
201926,2019-06-24,202004
201926,2019-06-24,202005
201926,2019-06-24,202006
201926,2019-06-24,202007
201926,2019-06-24,202008
201926,2019-06-24,202009
201926,2019-06-24,202010
201926,2019-06-24,202011
201926,2019-06-24,202012
201926,2019-06-24,202013
201926,2019-06-24,202014
201926,2019-06-24,202015
201926,2019-06-24,202016
201926,2019-06-24,202017
201926,2019-06-24,202018
201926,2019-06-24,202019
201926,2019-06-24,202020
201926,2019-06-24,202021
201926,2019-06-24,202022
201926,2019-06-24,202023
201926,2019-06-24,202024
201926,2019-06-24,202025
201926,2019-06-24,202026
201927,2019-07-01,201927
201927,2019-07-01,201928
201927,2019-07-01,201931
201927,2019-07-01,201932
201927,2019-07-01,201933
201927,2019-07-01,201934
201927,2019-07-01,201935
201927,2019-07-01,201936
201927,2019-07-01,201937
201927,2019-07-01,201938
201927,2019-07-01,201940
201927,2019-07-01,201941
201927,2019-07-01,201942
201927,2019-07-01,201943
201927,2019-07-01,201945
201927,2019-07-01,201946
201927,2019-07-01,201947
201927,2019-07-01,201948
201927,2019-07-01,201949
201927,2019-07-01,201950
201927,2019-07-01,201951
201927,2019-07-01,201952
201927,2019-07-01,202001
201927,2019-07-01,202002
201927,2019-07-01,202003
201927,2019-07-01,202004
201927,2019-07-01,202005
201927,2019-07-01,202006
201927,2019-07-01,202007
201927,2019-07-01,202008
201927,2019-07-01,202009
201927,2019-07-01,202010
201927,2019-07-01,202011
201927,2019-07-01,202012
201927,2019-07-01,202013
201927,2019-07-01,202014
201927,2019-07-01,202015
201927,2019-07-01,202016
201927,2019-07-01,202017
201927,2019-07-01,202018
201927,2019-07-01,202019
201927,2019-07-01,202020
201927,2019-07-01,202021
201927,2019-07-01,202022
201927,2019-07-01,202023
201927,2019-07-01,202024
201927,2019-07-01,202025
201927,2019-07-01,202026
201927,2019-07-01,202027
201928,2019-07-08,201928
201928,2019-07-08,201931
201928,2019-07-08,201932
201928,2019-07-08,201933
201928,2019-07-08,201934
201928,2019-07-08,201935
201928,2019-07-08,201936
201928,2019-07-08,201937
201928,2019-07-08,201938
201928,2019-07-08,201940
201928,2019-07-08,201941
201928,2019-07-08,201942
201928,2019-07-08,201943
201928,2019-07-08,201945
201928,2019-07-08,201946
201928,2019-07-08,201947
201928,2019-07-08,201948
201928,2019-07-08,201949
201928,2019-07-08,201950
201928,2019-07-08,201951
201928,2019-07-08,201952
201928,2019-07-08,202001
201928,2019-07-08,202002
201928,2019-07-08,202003
201928,2019-07-08,202004
201928,2019-07-08,202005
201928,2019-07-08,202006
201928,2019-07-08,202007
201928,2019-07-08,202008
201928,2019-07-08,202009
201928,2019-07-08,202010
201928,2019-07-08,202011
201928,2019-07-08,202012
201928,2019-07-08,202013
201928,2019-07-08,202014
201928,2019-07-08,202015
201928,2019-07-08,202016
201928,2019-07-08,202017
201928,2019-07-08,202018
201928,2019-07-08,202019
201928,2019-07-08,202020
201928,2019-07-08,202021
201928,2019-07-08,202022
201928,2019-07-08,202023
201928,2019-07-08,202024
201928,2019-07-08,202025
201928,2019-07-08,202026
201928,2019-07-08,202027
201928,2019-07-08,202028
201929,2019-07-15,201930
201929,2019-07-15,201931
201929,2019-07-15,201932
201929,2019-07-15,201933
201929,2019-07-15,201934
201929,2019-07-15,201935
201929,2019-07-15,201936
201929,2019-07-15,201937
201929,2019-07-15,201938
201929,2019-07-15,201940
201929,2019-07-15,201941
201929,2019-07-15,201942
201929,2019-07-15,201943
201929,2019-07-15,201944
201929,2019-07-15,201945
201929,2019-07-15,201946
201929,2019-07-15,201947
201929,2019-07-15,201948
201929,2019-07-15,201949
201929,2019-07-15,201950
201929,2019-07-15,201951
201929,2019-07-15,201952
201929,2019-07-15,202001
201929,2019-07-15,202002
201929,2019-07-15,202003
201929,2019-07-15,202004
201929,2019-07-15,202005
201929,2019-07-15,202006
201929,2019-07-15,202007
201929,2019-07-15,202008
201929,2019-07-15,202009
201929,2019-07-15,202010
201929,2019-07-15,202011
201929,2019-07-15,202012
201929,2019-07-15,202013
201929,2019-07-15,202014
201929,2019-07-15,202015
201929,2019-07-15,202016
201929,2019-07-15,202017
201929,2019-07-15,202018
201929,2019-07-15,202019
201929,2019-07-15,202020
201929,2019-07-15,202021
201929,2019-07-15,202022
201929,2019-07-15,202023
201929,2019-07-15,202024
201929,2019-07-15,202025
201929,2019-07-15,202026
201929,2019-07-15,202027
201929,2019-07-15,202029
201930,2019-07-22,201930
201930,2019-07-22,201931
201930,2019-07-22,201932
201930,2019-07-22,201933
201930,2019-07-22,201934
201930,2019-07-22,201935
201930,2019-07-22,201936
201930,2019-07-22,201937
201930,2019-07-22,201938
201930,2019-07-22,201940
201930,2019-07-22,201941
201930,2019-07-22,201942
201930,2019-07-22,201943
201930,2019-07-22,201944
201930,2019-07-22,201945
201930,2019-07-22,201946
201930,2019-07-22,201947
201930,2019-07-22,201948
201930,2019-07-22,201949
201930,2019-07-22,201950
201930,2019-07-22,201951
201930,2019-07-22,201952
201930,2019-07-22,202001
201930,2019-07-22,202002
201930,2019-07-22,202003
201930,2019-07-22,202004
201930,2019-07-22,202005
201930,2019-07-22,202006
201930,2019-07-22,202007
201930,2019-07-22,202008
201930,2019-07-22,202009
201930,2019-07-22,202010
201930,2019-07-22,202011
201930,2019-07-22,202012
201930,2019-07-22,202013
201930,2019-07-22,202014
201930,2019-07-22,202015
201930,2019-07-22,202016
201930,2019-07-22,202017
201930,2019-07-22,202018
201930,2019-07-22,202019
201930,2019-07-22,202020
201930,2019-07-22,202021
201930,2019-07-22,202022
201930,2019-07-22,202023
201930,2019-07-22,202024
201930,2019-07-22,202025
201930,2019-07-22,202026
201930,2019-07-22,202027
201930,2019-07-22,202028
201930,2019-07-22,202029
201930,2019-07-22,202030
201931,2019-07-29,201931
201931,2019-07-29,201934
201931,2019-07-29,201935
201931,2019-07-29,201936
201931,2019-07-29,201937
201931,2019-07-29,201938
201931,2019-07-29,201940
201931,2019-07-29,201941
201931,2019-07-29,201942
201931,2019-07-29,201943
201931,2019-07-29,201944
201931,2019-07-29,201945
201931,2019-07-29,201946
201931,2019-07-29,201947
201931,2019-07-29,201948
201931,2019-07-29,201949
201931,2019-07-29,201950
201931,2019-07-29,201951
201931,2019-07-29,201952
201931,2019-07-29,202001
201931,2019-07-29,202002
201931,2019-07-29,202003
201931,2019-07-29,202004
201931,2019-07-29,202005
201931,2019-07-29,202006
201931,2019-07-29,202007
201931,2019-07-29,202008
201931,2019-07-29,202009
201931,2019-07-29,202010
201931,2019-07-29,202011
201931,2019-07-29,202012
201931,2019-07-29,202013
201931,2019-07-29,202014
201931,2019-07-29,202015
201931,2019-07-29,202016
201931,2019-07-29,202017
201931,2019-07-29,202018
201931,2019-07-29,202019
201931,2019-07-29,202020
201931,2019-07-29,202021
201931,2019-07-29,202022
201931,2019-07-29,202023
201931,2019-07-29,202024
201931,2019-07-29,202025
201931,2019-07-29,202026
201931,2019-07-29,202027
201931,2019-07-29,202028
201931,2019-07-29,202029
201931,2019-07-29,202030
201931,2019-07-29,202031
201932,2019-08-05,201933
201932,2019-08-05,201934
201932,2019-08-05,201935
201932,2019-08-05,201936
201932,2019-08-05,201937
201932,2019-08-05,201938
201932,2019-08-05,202025
201932,2019-08-05,202031
201932,2019-08-05,202032
201933,2019-08-12,201934
201933,2019-08-12,201935
201933,2019-08-12,201936
201933,2019-08-12,201937
201933,2019-08-12,201938
201933,2019-08-12,201940
